,Month,Day,Year,Breed,Age,Sex,Altered,Borough,Zipcode
2781,November,30,2016,Poodle,2,M,TRUE,Queens,11355
2782,November,16,2016,Jack Russell Terrier,5,F,FALSE,Queens,11364
2783,November,21,2016,American Pitbull Terrier,3,M,FALSE,Queens,11694
2784,November,19,2016,Unknown,9,M,TRUE,Queens,11361
2785,November,26,2016,American Pitbull Terrier,3,M,TRUE,Queens,11374
2786,November,16,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11433
2787,November,26,2016,Yorkshire Terrier,NA,U,FALSE,Queens,11434
2788,November,30,2016,Great Dane,NA,U,FALSE,Queens,NA
2789,November,16,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11367
2790,November,30,2016,Unknown,2,F,FALSE,Queens,11363
2791,December,04,2016,German Shepherd Mix,1,M,FALSE,Queens,11418
2792,December,04,2016,NA,NA,U,FALSE,Queens,11375
2793,December,04,2016,NA,4,M,FALSE,Queens,NA
2794,November,30,2016,Jack Russ / Chihuahua Mix,12,F,TRUE,Queens,11358
2795,November,27,2016,American Pitbull Terrier,6,F,FALSE,Queens,11426
2796,November,27,2016,American Pitbull Terrier Mix,6,F,TRUE,Queens,11426
2797,December,06,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11419
2798,December,01,2016,NA,NA,U,FALSE,Queens,11377
2799,December,03,2016,American Pitbull Terrier,5,M,FALSE,Queens,11364
2800,December,06,2016,Siberian Husky,4,F,TRUE,Queens,11421
2801,December,04,2016,NA,NA,U,FALSE,Queens,NA
2802,December,05,2016,NA,NA,U,FALSE,Queens,NA
2803,November,22,2016,NA,NA,U,FALSE,Queens,11373
2804,December,09,2016,American Pitbull Terrier,1,M,FALSE,Queens,11692
2805,December,10,2016,Shih Tzu Mix,5,M,TRUE,Queens,11102
2806,December,10,2016,American Pitbull Terrier,10,F,TRUE,Queens,11106
2807,December,12,2016,American Pitbull Terrier Mix,4,F,TRUE,Queens,11420
2808,November,02,2016,NA,NA,U,FALSE,Queens,11364
2809,December,11,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11691
2810,December,15,2016,Mastiff,NA,U,FALSE,Queens,NA
2811,December,15,2016,American Pitbull Terrier Mix,10,M,TRUE,Queens,11693
2812,December,18,2016,Chow Chow,5,F,TRUE,Queens,11373
2813,December,17,2016,Siberian Husky,9,M,TRUE,Queens,11377
2814,December,08,2016,NA,NA,U,FALSE,Queens,11694
2815,December,18,2016,Poodle,3,M,FALSE,Queens,11372
2816,December,18,2016,NA,NA,U,FALSE,Queens,11694
2817,December,09,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11372
2818,December,20,2016,Yorkshire Terrier,0.75,M,FALSE,Queens,11416
2819,December,22,2016,Shih Tzu,3,M,TRUE,Queens,11368
2820,December,25,2016,American Pitbull Terrier Mix,2,F,TRUE,Queens,11435
2821,December,25,2016,German Shepherd Mix,3,M,FALSE,Queens,NA
2822,December,24,2016,Lab Mix,1,M,TRUE,Queens,11433
2823,December,25,2016,Chow Mix,7,F,TRUE,Queens,11385
2824,December,25,2016,Yorkshire Terrier,2,F,TRUE,Queens,11372
2825,December,21,2016,NA,NA,U,FALSE,Queens,11369
2826,December,25,2016,Maltipoo,NA,U,FALSE,Queens,11423
2827,December,27,2016,French Poodle,2,M,FALSE,Queens,11103
2828,December,25,2016,NA,NA,U,FALSE,Queens,NA
2829,December,23,2016,Boston Terrier Mix,4,F,TRUE,Queens,11101
2830,December,23,2016,German Shepherd,NA,U,FALSE,Queens,11102
2831,December,23,2016,Cocker Spaniel,4,M,FALSE,Queens,11104
2832,December,27,2016,German Shepherd,5,M,FALSE,Queens,11694
2833,December,23,2016,Shiba Inu,3,M,FALSE,Queens,11356
2834,December,24,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2835,December,26,2016,American Pitbull Terrier,NA,U,FALSE,Queens,NA
2836,December,26,2016,NA,NA,U,FALSE,Queens,11374
2837,December,28,2016,American Pitbull Terrier,5,M,FALSE,Queens,11419
2838,December,30,2016,American Pitbull Terrier,NA,M,FALSE,Queens,11434
2839,December,30,2016,American Pitbull Terrier,NA,U,FALSE,Queens,11436
2840,December,28,2016,American Pitbull Terrier,NA,M,FALSE,Queens,11692
2841,December,26,2016,American Pitbull Terrier,6,F,FALSE,Queens,11356
2842,December,28,2016,Yorkshire Terrier,6,F,FALSE,Queens,11370
2843,December,26,2016,NA,NA,U,FALSE,Queens,11106
2844,December,21,2016,Pit Bull / Boxer Mix,3,M,FALSE,Queens,11355
2845,December,22,2016,American Pitbull Terrier,0.833,M,TRUE,Queens,11434
2846,December,31,2016,Jack Russell Terrier,NA,U,FALSE,Queens,11360
2847,December,15,2016,Shephered Mix,10,M,FALSE,Queens,11420
2848,December,20,2016,NA,NA,U,FALSE,Queens,NA
2849,December,26,2016,German Shepherd,NA,U,FALSE,Queens,11414
2850,January,03,2016,Siberian Husky,1,M,FALSE,Staten Island,10306
2851,January,01,2016,Maltese,NA,U,FALSE,Staten Island,NA
2852,January,01,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
2853,January,01,2016,German Shepherd,3,M,TRUE,Staten Island,10314
2854,January,07,2016,Labrador Retriever,6,M,TRUE,Staten Island,NA
2855,January,08,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
2856,January,10,2016,Rottweiler,5,F,TRUE,Staten Island,10306
2857,January,14,2016,American Pitbull Terrier,NA,F,FALSE,Staten Island,10305
2858,January,14,2016,American Pitbull Terrier,7,M,FALSE,Staten Island,10309
2859,January,17,2016,NA,NA,U,FALSE,Staten Island,NA
2860,January,21,2016,American Pitbull Terrier,3,M,FALSE,Staten Island,10303
2861,January,22,2016,Victorian Bulldog,0.583,M,TRUE,Staten Island,10312
2862,January,24,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
2863,January,23,2016,Shih Tzu,3,M,TRUE,Staten Island,10308
2864,February,01,2016,American Pitbull Terrier Mix,2,M,TRUE,Staten Island,10309
2865,January,22,2016,American Pitbull Terrier,7,M,FALSE,Staten Island,10309
2866,January,01,2016,Bulldog,3,F,TRUE,Staten Island,10304
2867,February,04,2016,American Pitbull Terrier,5,M,FALSE,Staten Island,10301
2868,February,06,2016,NA,NA,U,FALSE,Staten Island,NA
2869,February,06,2016,NA,NA,U,FALSE,Staten Island,10302
2870,January,14,2016,American Pitbull Terrier,2,M,TRUE,Staten Island,10310
2871,February,16,2016,Bull Dog Pug Mix,4,M,TRUE,Staten Island,10314
2872,February,13,2016,Boxer,2,F,TRUE,Staten Island,10309
2873,February,18,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10303
2874,February,18,2016,Hound,NA,U,FALSE,Staten Island,10310
2875,February,25,2016,Boxer/Cattle,5,M,FALSE,Staten Island,10312
2876,February,25,2016,NA,NA,U,FALSE,Staten Island,10304
2877,February,27,2016,Chihuahua,3,M,TRUE,Staten Island,10306
2878,March,03,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
2879,March,07,2016,NA,NA,U,FALSE,Staten Island,NA
2880,March,09,2016,Labrador Retriever,2,M,FALSE,Staten Island,10305
2881,March,08,2016,Labrador Retriever,2,M,FALSE,Staten Island,10305
2882,March,01,2016,Pit Bull/Boxer,1,M,TRUE,Staten Island,10312
2883,March,01,2016,Havanese,2,M,TRUE,Staten Island,10309
2884,March,03,2016,Schnoodle,6,M,TRUE,Staten Island,10309
2885,March,19,2016,American Pitbull Terrier,0.833,M,FALSE,Staten Island,10312
2886,March,20,2016,Rottweiler,NA,U,FALSE,Staten Island,NA
2887,March,17,2016,Yorkshire Terrier,7,M,TRUE,Staten Island,10309
2888,March,11,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
2889,March,21,2016,Rat Terrier,NA,F,TRUE,Staten Island,10301
2890,March,22,2016,Chihuahua,0.5,M,FALSE,Staten Island,10302
2891,March,19,2016,Australian Shepherd,16,F,TRUE,Staten Island,10314
2892,March,29,2016,American Pitbull Terrier,1,M,FALSE,Staten Island,10304
2893,March,29,2016,NA,NA,U,FALSE,Staten Island,NA
2894,March,26,2016,German Shorthaired Pointer,7,M,TRUE,Staten Island,10306
2895,March,26,2016,Cairn Terrier X,8,M,TRUE,Staten Island,10308
2896,March,29,2016,Bulldog,NA,U,FALSE,Staten Island,10309
2897,April,05,2016,Unknown,2,M,TRUE,Staten Island,10307
2898,April,05,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
2899,April,05,2016,Rottweiler,4,M,TRUE,Staten Island,10303
2900,April,07,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
2901,April,02,2016,Bulldog,3,M,FALSE,Staten Island,10308
2902,April,10,2016,Rottweiler,NA,U,TRUE,Staten Island,10310
2903,April,12,2016,NA,NA,U,FALSE,Staten Island,10312
2904,April,14,2016,Doberman Pinscher,3,M,TRUE,Staten Island,10310
2905,April,15,2016,Lab Mix,9,M,TRUE,Staten Island,10305
2906,April,18,2016,Shih Tzu,2,F,TRUE,Staten Island,10307
2907,April,13,2016,American Pitbull Terrier,1,M,FALSE,Staten Island,10304
2908,April,17,2016,Rottweiler,6,M,TRUE,Staten Island,10314
2909,April,14,2016,Jack Russell Terrier,13,F,TRUE,Staten Island,10314
2910,April,20,2016,NA,NA,U,FALSE,Staten Island,NA
2911,April,20,2016,American Pitbull Terrier,4,M,FALSE,Staten Island,NA
2912,April,12,2016,American Pitbull Terrier Mix,1,M,FALSE,Staten Island,10301
2913,April,23,2016,Shar-Pei, Chinese,10,F,TRUE,Staten Island,10312
2914,April,22,2016,Lab Mix,5,M,TRUE,Staten Island,10307
2915,April,24,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10312
2916,April,23,2016,Chihuahua,NA,U,FALSE,Staten Island,10302
2917,April,23,2016,American Bully,2,M,TRUE,Staten Island,10303
2918,April,22,2016,NA,NA,U,FALSE,Staten Island,10308
2919,April,25,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10314
2920,April,03,2016,Boxer,5,F,TRUE,Staten Island,10306
2921,April,26,2016,Lab Mix,4,M,TRUE,Staten Island,10314
2922,April,27,2016,Schnauzer/Poodle,4,F,TRUE,Staten Island,10314
2923,April,30,2016,Border Terrier,6,F,TRUE,Staten Island,10312
2924,April,30,2016,Boxer,3,M,FALSE,Staten Island,10312
2925,April,30,2016,Pitbull/ Labrador Mix,4,F,TRUE,Staten Island,NA
2926,April,29,2016,German Shepard/ Labrador Retriever X,16,F,TRUE,Staten Island,10312
2927,May,03,2016,Labrador Retriever,6,F,TRUE,Staten Island,10309
2928,April,24,2016,American Pitbull Terrier,2,F,TRUE,Staten Island,10308
2929,May,04,2016,American Pitbull Terrier,1,M,TRUE,Staten Island,10309
2930,April,19,2016,American Pitbull Terrier,1,M,TRUE,Staten Island,10310
2931,May,03,2016,Bulldog,5,F,TRUE,Staten Island,10304
2932,May,08,2016,American Pitbull Terrier Mix,NA,M,FALSE,Other,10303
2933,May,10,2016,German Shepherd Mix,12,F,TRUE,Staten Island,10312
2934,April,27,2016,Australian Shepherd,3,M,FALSE,Staten Island,NA
2935,May,12,2016,Shih Tzu,8,M,TRUE,Staten Island,10306
2936,May,12,2016,Boxer,0.833,M,FALSE,Staten Island,10307
2937,May,05,2016,American Pitbull Terrier Mix,NA,M,TRUE,Staten Island,10304
2938,May,17,2016,American Pitbull Terrier,2,M,FALSE,Staten Island,10306
2939,May,19,2016,American Pitbull Terrier Mix,6,M,FALSE,Staten Island,10305
2940,May,09,2016,Shih Tzu,12,M,TRUE,Staten Island,10312
2941,May,20,2016,Collie, Bearded,8,M,TRUE,Staten Island,10314
2942,May,20,2016,Shih Tzu,6,M,TRUE,Staten Island,10314
2943,May,20,2016,Alaskan Klee Kai,1,M,FALSE,Staten Island,10306
2944,May,23,2016,American Pitbull Terrier,2,F,TRUE,Staten Island,10312
2945,May,25,2016,Multi Poo,7,M,TRUE,Staten Island,10305
2946,May,25,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
2947,May,28,2016,American Pitbull Terrier,6,F,TRUE,Staten Island,10301
2948,May,29,2016,NA,NA,U,FALSE,Staten Island,10304
2949,May,30,2016,NA,NA,U,FALSE,Staten Island,10312
2950,May,30,2016,Unknown,1,F,TRUE,Staten Island,10301
2951,May,28,2016,NA,NA,U,FALSE,Staten Island,10302
2952,May,30,2016,American Pitbull Terrier Mix,2,F,TRUE,Staten Island,10306
2953,June,04,2016,American Pitbull Terrier,3,F,TRUE,Staten Island,10309
2954,May,30,2016,Beagle,9,M,FALSE,Staten Island,10309
2955,May,29,2016,German Shepherd,NA,U,FALSE,Staten Island,10308
2956,June,10,2016,Chihuahua,NA,U,FALSE,Staten Island,10314
2957,June,15,2016,Shih Tzu,2,M,FALSE,Staten Island,10301
2958,June,12,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10314
2959,June,16,2016,Chihuahua,2,M,FALSE,Staten Island,10303
2960,June,19,2016,Shar-Pei, Chinese,6,F,TRUE,Staten Island,10309
2961,April,10,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
2962,June,18,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
2963,June,18,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
2964,June,21,2016,American Pitbull Terrier,2,F,FALSE,Staten Island,10304
2965,June,20,2016,Beagle Hound,3,M,TRUE,Staten Island,NA
2966,June,21,2016,Shepherd,NA,U,FALSE,Staten Island,10314
2967,June,20,2016,Chihuahua,NA,U,FALSE,Staten Island,10303
2968,June,22,2016,German Shepherd,5,M,TRUE,Staten Island,10302
2969,June,20,2016,Mixed Terrier,3,F,TRUE,Staten Island,10301
2970,June,05,2016,NA,NA,U,FALSE,Staten Island,10306
2971,June,21,2016,Unknown,3,M,TRUE,Staten Island,10301
2972,June,23,2016,Unknown,NA,F,TRUE,Staten Island,10306
2973,June,22,2016,Rottweiler,1,M,FALSE,Staten Island,10309
2974,June,20,2016,Cane Corso,0.667,M,FALSE,Staten Island,10306
2975,June,25,2016,American Pitbull Terrier Mix,3,F,TRUE,Staten Island,10305
2976,June,25,2016,Beagle,0.333,F,TRUE,Staten Island,10306
2977,June,25,2016,German Shepherd,4,M,FALSE,Staten Island,10306
2978,July,01,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10303
2979,July,02,2016,American Pitbull Terrier,2,F,FALSE,Staten Island,NA
2980,July,01,2016,Mutt - Terr X,5,M,TRUE,Staten Island,10314
2981,June,23,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10303
2982,July,01,2016,NA,NA,U,FALSE,Staten Island,10303
2983,July,06,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10303
2984,June,17,2016,American Pitbull Terrier,1,M,FALSE,Staten Island,10310
2985,July,08,2016,Maltese,2,F,FALSE,Staten Island,10303
2986,July,13,2016,NA,NA,U,FALSE,Staten Island,10305
2987,June,19,2016,Jack Russell Terrier,NA,U,FALSE,Staten Island,10314
2988,July,14,2016,Chihuahua,4,M,TRUE,Staten Island,10304
2989,July,12,2016,Border Collie/Beagle,0.5,M,FALSE,Staten Island,10305
2990,July,15,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
2991,July,19,2016,NA,NA,U,FALSE,Staten Island,NA
2992,July,23,2016,NA,NA,U,FALSE,Staten Island,NA
2993,July,22,2016,American Pitbull Terrier,2,M,TRUE,Staten Island,NA
2994,July,22,2016,German Shepherd,15,M,FALSE,Staten Island,10312
2995,July,23,2016,Unknown,4,M,TRUE,Staten Island,10314
2996,July,27,2016,NA,NA,U,FALSE,Staten Island,10305
2997,July,29,2016,American Pitbull Terrier Mix,4,M,TRUE,Staten Island,10306
2998,July,31,2016,Lab Mix,2,M,TRUE,Staten Island,10301
2999,July,31,2016,Collie,11,M,TRUE,Staten Island,10305
3000,July,31,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10302
3001,July,30,2016,American Pitbull Terrier,4,F,TRUE,Staten Island,10304
3002,August,04,2016,Staffordshire Bull Terrier,2,M,TRUE,Staten Island,10305
3003,August,04,2016,Lhasa Apso,NA,U,FALSE,Staten Island,NA
3004,August,03,2016,Bulldog,NA,U,FALSE,Staten Island,NA
3005,July,16,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10305
3006,August,05,2016,Rottweiler,NA,U,FALSE,Staten Island,10314
3007,August,07,2016,Rhodesian Ridgeback,NA,M,TRUE,Staten Island,10302
3008,August,08,2016,NA,NA,U,FALSE,Staten Island,NA
3009,July,27,2016,Cocker Spaniel,NA,U,FALSE,Staten Island,10312
3010,August,15,2016,Shepherd,NA,U,FALSE,Staten Island,NA
3011,August,11,2016,Rottweiler,1,M,FALSE,Staten Island,10307
3012,August,14,2016,Boxer,3,M,FALSE,Staten Island,10312
3013,August,17,2016,Chihuahua,NA,U,FALSE,Staten Island,10304
3014,August,19,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10310
3015,August,23,2016,Yorkshire Terrier,3,M,TRUE,Staten Island,10310
3016,August,19,2016,Shih Tzu,10.5,M,TRUE,Staten Island,10305
3017,July,25,2016,German Shepherd,6,F,TRUE,Staten Island,10314
3018,August,21,2016,Unknown,3,U,FALSE,Staten Island,NA
3019,August,16,2016,Unknown,NA,U,FALSE,Staten Island,10314
3020,August,19,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3021,August,23,2016,Belgian Shepherd,2,F,TRUE,Staten Island,10301
3022,August,28,2016,American Pitbull Terrier Mix,4,M,FALSE,Staten Island,10303
3023,August,11,2016,Rottweiler,5,F,FALSE,Staten Island,10301
3024,August,28,2016,Yorkshire Terrier,NA,U,FALSE,Staten Island,10309
3025,August,20,2016,German Shepherd,8,M,FALSE,Staten Island,10306
3026,August,22,2016,Boxer,4,F,TRUE,Staten Island,10308
3027,August,24,2016,Pit/Dalmatian Mix,9,F,TRUE,Staten Island,NA
3028,August,26,2016,Golden Doodle,5,M,TRUE,Staten Island,10302
3029,September,01,2016,American Pitbull Terrier,6,F,TRUE,Staten Island,NA
3030,August,25,2016,NA,NA,U,FALSE,Staten Island,NA
3031,March,26,2016,American Pitbull Terrier,3,M,TRUE,Staten Island,10314
3032,September,01,2016,Shih Tzu,7,M,TRUE,Staten Island,NA
3033,September,06,2016,Terrier X,2,M,FALSE,Staten Island,10314
3034,September,03,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3035,September,04,2016,German Shepherd,NA,U,FALSE,Staten Island,NA
3036,September,09,2016,Shih Tzu,NA,U,FALSE,Staten Island,10303
3037,September,06,2016,Labrador Retriever,4,F,TRUE,Staten Island,10314
3038,September,11,2016,German Shepherd,3,M,TRUE,Staten Island,10309
3039,September,07,2016,Unknown,6,M,TRUE,Staten Island,10309
3040,September,05,2016,Chihuahua,NA,U,FALSE,Staten Island,NA
3041,September,07,2016,German Shepherd,NA,U,FALSE,Staten Island,10310
3042,September,06,2016,NA,0.417,M,FALSE,Staten Island,10303
3043,September,04,2016,Labrador Retriever,0.917,M,FALSE,Staten Island,10314
3044,September,13,2016,American Pitbull Terrier,3,F,TRUE,Staten Island,10306
3045,September,15,2016,Beagle,NA,M,FALSE,Staten Island,10309
3046,September,20,2016,American Pitbull Terrier Mix,NA,U,FALSE,Staten Island,10310
3047,September,15,2016,Staffordshire Bull Terrier,4,M,TRUE,Staten Island,NA
3048,September,08,2016,Pit Bull X/French Bulldog,2,F,TRUE,Staten Island,10309
3049,September,16,2016,German Shepherd,NA,U,FALSE,Staten Island,10314
3050,September,22,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3051,September,14,2016,Terrier,NA,U,FALSE,Staten Island,10312
3052,September,23,2016,Shih Tzu,3,M,TRUE,Staten Island,10306
3053,September,26,2016,Boston Terrier,11,F,TRUE,Staten Island,10314
3054,September,22,2016,Rottweiler,NA,U,FALSE,Staten Island,10306
3055,September,24,2016,American Staffordshire Terrier,7,M,TRUE,Staten Island,10301
3056,September,24,2016,Unknown,3,M,TRUE,Staten Island,10312
3057,September,25,2016,Shih Tzu,NA,U,FALSE,Staten Island,NA
3058,September,30,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10306
3059,October,03,2016,American Pitbull Terrier Mix,7,M,FALSE,Staten Island,10303
3060,September,28,2016,American Pitbull Terrier Mix,NA,U,FALSE,Staten Island,NA
3061,October,05,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
3062,October,04,2016,NA,NA,U,FALSE,Staten Island,10301
3063,October,10,2016,Dachshund,11,F,TRUE,Staten Island,10309
3064,October,10,2016,Unknown,13,M,TRUE,Staten Island,10308
3065,October,09,2016,Labrador Retriever,NA,U,FALSE,Staten Island,10310
3066,October,10,2016,NA,NA,U,FALSE,Staten Island,NA
3067,October,13,2016,American Pitbull Terrier,3,M,FALSE,Staten Island,NA
3068,October,13,2016,Chihuahua,3,M,TRUE,Staten Island,NA
3069,October,15,2016,Yorkshire Terrier,6,M,TRUE,Staten Island,10302
3070,October,17,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10303
3071,October,15,2016,Boxer X,6,F,TRUE,Staten Island,10309
3072,October,13,2016,Terrier,1,M,TRUE,Staten Island,10309
3073,October,13,2016,Rottweiler,NA,U,FALSE,Staten Island,10305
3074,October,19,2016,American Pitbull Terrier,0.917,M,TRUE,Staten Island,10304
3075,October,20,2016,Maltese,NA,U,FALSE,Staten Island,10314
3076,October,25,2016,Coonhound X,8,M,TRUE,Staten Island,NA
3077,October,25,2016,American Pitbull Terrier Mix,5,M,FALSE,Staten Island,10303
3078,October,25,2016,American Pitbull Terrier Mix,2,M,FALSE,Staten Island,NA
3079,October,29,2016,Beagle,6,M,FALSE,Staten Island,10308
3080,October,30,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3081,October,20,2016,Puggle,10,M,FALSE,Staten Island,10312
3082,October,26,2016,NA,NA,U,FALSE,Staten Island,10309
3083,October,13,2016,Rottweiler,NA,M,FALSE,Staten Island,10305
3084,November,01,2016,American Pitbull Terrier Mix,2,F,TRUE,Staten Island,10301
3085,November,03,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10301
3086,November,05,2016,German Shepherd,NA,U,FALSE,Staten Island,10301
3087,November,05,2016,Mini Bull Terrier,1.6,M,TRUE,Staten Island,10306
3088,November,07,2016,Shih Tzu,4,M,TRUE,Staten Island,10312
3089,November,01,2016,German Shepherd,NA,U,FALSE,Staten Island,10307
3090,November,15,2016,Cocker Spaniel,NA,U,FALSE,Staten Island,10309
3091,November,01,2016,Chihuahua,8,M,TRUE,Staten Island,10314
3092,November,05,2016,Boxer Mix,1,M,TRUE,Staten Island,10314
3093,November,16,2016,American Pitbull Terrier Mix,2,F,FALSE,Staten Island,10303
3094,November,16,2016,Shiba Inu,11,F,TRUE,Staten Island,10306
3095,November,15,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,10304
3096,November,14,2016,NA,NA,U,FALSE,Staten Island,10309
3097,November,10,2016,American Staffordshire Terrier,4,M,FALSE,Staten Island,10310
3098,November,22,2016,American Pitbull Terrier,10,M,FALSE,Staten Island,10306
3099,November,26,2016,Shih Tzu,3,M,FALSE,Staten Island,10309
3100,November,28,2016,Bull Mastiff,7,M,TRUE,Staten Island,10312
3101,November,29,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3102,November,17,2016,Golden Retriever,0.583,M,FALSE,Staten Island,10301
3103,November,23,2016,American Pitbull Terrier,NA,U,TRUE,Staten Island,10304
3104,December,01,2016,Rottweiler,7,M,FALSE,Staten Island,NA
3105,December,01,2016,Hound Mix,1,M,TRUE,Staten Island,10306
3106,December,03,2016,American Pitbull Terrier Mix,2,F,FALSE,Staten Island,10304
3107,November,29,2016,Yorkshire Terrier,NA,F,FALSE,Staten Island,NA
3108,November,28,2016,Weimaraner,2,F,FALSE,Staten Island,10312
3109,December,02,2016,American Pitbull Terrier,3,M,FALSE,Staten Island,10310
3110,December,08,2016,Yorkshire Terrier,10,M,FALSE,Staten Island,10301
3111,November,30,2016,Weimaraner,2,F,TRUE,Staten Island,10312
3112,December,06,2016,Pointer,NA,U,FALSE,Staten Island,10306
3113,December,10,2016,American Pitbull Terrier,NA,U,FALSE,Staten Island,NA
3114,December,05,2016,Alaskan Malamute,NA,U,FALSE,Staten Island,10304
3115,December,12,2016,American Pitbull Terrier Mix,2,M,TRUE,Staten Island,10307
3116,December,10,2016,Golden Retriever,NA,U,FALSE,Staten Island,10306
3117,December,17,2016,American Pitbull Terrier Mix,3,M,FALSE,Staten Island,10303
3118,December,19,2016,Beagle,NA,F,TRUE,Staten Island,10309
